datetime,code,open,close,high,low,vol,amount,p_change
2011-07-27,000121,6168.16,6316.23,6323.45,6139.15,36490.0,5344050688.0,1.99
2011-07-26,000121,6153.58,6192.78,6192.78,6131.74,32023.0,4663035392.0,0.48
2011-07-25,000121,6391.73,6163.14,6391.73,6142.99,49273.0,7103552512.0,-3.96
2011-07-22,000121,6402.55,6417.55,6449.49,6396.84,31700.0,4978306048.0,0.31
2011-07-21,000121,6461.59,6397.79,6461.59,6396.98,32650.0,5046547456.0,-1.13
2011-07-20,000121,6479.2,6471.05,6491.95,6401.71,36753.0,5572440064.0,0.18
2011-07-19,000121,6493.92,6459.15,6493.92,6429.78,48424.0,7328932352.0,-1.16
2011-07-18,000121,6598.71,6534.83,6676.18,6522.32,88593.0,14096198656.0,-0.19
2011-07-15,000121,6337.69,6547.36,6547.36,6337.69,85001.0,12641635328.0,3.09
2011-07-14,000121,6245.2,6351.0,6351.0,6245.2,58757.0,8120254976.0,1.74
2011-07-13,000121,6122.17,6242.37,6242.37,6122.17,46153.0,6382581760.0,1.93
2011-07-12,000121,6166.12,6124.39,6183.03,6123.61,46387.0,6383673344.0,-1.69
2011-07-11,000121,6124.6,6229.45,6229.45,6099.84,46523.0,6444054016.0,1.36
2011-07-08,000121,6163.61,6145.74,6180.43,6113.98,34314.0,5073061376.0,-0.38
2011-07-07,000121,6150.61,6169.23,6231.72,6131.67,50400.0,7919971840.0,0.12
2011-07-06,000121,6117.17,6161.91,6161.91,6101.34,49841.0,7519755776.0,0.48
2011-07-05,000121,6058.5,6132.64,6132.64,6041.93,46507.0,6721352704.0,1.17
2011-07-04,000121,5939.74,6061.62,6061.62,5939.74,43445.0,6452518400.0,2.46
2011-07-01,000121,5917.83,5916.0,5938.57,5900.44,26434.0,3820228096.0,0.25
2011-06-30,000121,5819.74,5901.38,5911.22,5819.74,25297.0,3664969728.0,1.28
2011-06-29,000121,5894.41,5827.07,5914.88,5825.47,25961.0,3921999360.0,-1.2
2011-06-28,000121,5860.18,5897.63,5902.54,5834.61,26658.0,3735839744.0,0.74
2011-06-27,000121,5807.28,5854.29,5860.86,5807.28,31083.0,4410830848.0,0.93
2011-06-24,000121,5668.41,5800.22,5823.88,5668.41,36764.0,5070737920.0,2.11
2011-06-23,000121,5572.62,5680.26,5680.26,5541.7,23187.0,3330827008.0,1.56
2011-06-22,000121,5597.73,5593.04,5616.44,5560.56,18395.0,2605001984.0,-0.01
2011-06-21,000121,5534.51,5593.37,5593.37,5518.89,21391.0,3046771968.0,1.11
2011-06-20,000121,5593.56,5532.09,5593.56,5488.04,19113.0,2717647360.0,-1.47
2011-06-17,000121,5678.78,5614.67,5706.52,5614.67,18734.0,2673789696.0,-1.21
2011-06-16,000121,5750.91,5683.59,5750.91,5670.65,20208.0,2820750848.0,-1.92
2011-06-15,000121,5829.5,5794.61,5863.84,5794.61,19441.0,2841395200.0,-0.79
2011-06-14,000121,5790.52,5840.97,5851.27,5790.52,25548.0,3761906432.0,0.93
2011-06-13,000121,5798.99,5787.3,5798.99,5734.46,12763.0,1838156416.0,-0.78
2011-06-10,000121,5821.93,5833.01,5839.9,5730.46,25293.0,3673212160.0,-0.06
2011-06-09,000121,5962.49,5836.7,5962.49,5835.98,30190.0,4435432448.0,-2.37
2011-06-08,000121,5987.98,5978.28,5987.98,5895.56,26643.0,3767493632.0,-0.16
2011-06-07,000121,5880.61,5987.78,6020.38,5880.61,32445.0,4739620864.0,1.62
2011-06-03,000121,5762.32,5892.57,5901.76,5762.32,29388.0,4470601728.0,2.37
2011-06-02,000121,5771.36,5756.2,5771.36,5679.97,23647.0,3346188800.0,-1.4
2011-06-01,000121,5792.9,5838.02,5838.4,5781.98,23134.0,3249602560.0,0.72
2011-05-31,000121,5669.55,5796.53,5796.53,5658.67,23362.0,3200830720.0,2.37
2011-05-30,000121,5707.38,5662.47,5746.98,5637.68,19516.0,2887143168.0,-1.22
2011-05-27,000121,5894.36,5732.57,5894.36,5722.94,26987.0,3768886528.0,-2.93
2011-05-26,000121,6019.0,5905.5,6027.22,5904.95,22062.0,3486647296.0,-1.46
2011-05-25,000121,6047.74,5992.89,6106.73,5992.89,22901.0,3452732928.0,-1.17
2011-05-24,000121,6089.31,6064.14,6089.31,5976.8,22911.0,3406144000.0,-0.93
2011-05-23,000121,6341.21,6121.21,6341.21,6121.21,32705.0,5154122240.0,-3.73
2011-05-20,000121,6342.13,6358.15,6378.75,6335.86,20550.0,3418321920.0,0.17
2011-05-19,000121,6337.87,6347.31,6369.48,6337.87,33182.0,5216459264.0,0.04
2011-05-18,000121,6260.48,6344.64,6355.7,6253.51,36430.0,5647147008.0,1.24
2011-05-17,000121,6272.93,6266.73,6289.62,6220.54,28148.0,4449358336.0,-0.21
2011-05-16,000121,6291.64,6280.0,6319.77,6271.39,24291.0,4095495680.0,-0.09
2011-05-13,000121,6274.52,6285.43,6285.67,6201.93,25880.0,4163060992.0,0.06
2011-05-12,000121,6336.67,6281.89,6368.39,6281.85,28351.0,4889322496.0,-1.32
2011-05-11,000121,6345.95,6366.2,6384.92,6304.85,27174.0,4234353408.0,0.27
2011-05-10,000121,6375.92,6349.06,6375.92,6316.78,25138.0,4015155968.0,-0.37
